id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
8695,Nick,Walker ,22,NickWalker @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,No
8696,Anthony,Hughes ,30,AnthonyHughes @gmail.com,night,night,university,No,Yes,Yes,No,No
8697,Josephine,Jones,24,JosephineJones@gmail.com,both of them,morning,university,No,Yes,Yes,Yes,No
8698,Lucas,Wright,32,LucasWright@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
8699,George,Johnson,32,GeorgeJohnson@gmail.com,both of them,morning,secondary,Yes,Yes,Yes,No,Yes
8700,Josephine,White,22,JosephineWhite@gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
8701,Nick,Edwards ,28,NickEdwards @gmail.com,night,morning,university,No,No,Yes,No,Yes
8702,Maria,Davies ,22,MariaDavies @gmail.com,morning,morning,university,Yes,No,No,No,No
8703,Anthony,Edwards ,19,AnthonyEdwards @gmail.com,both of them,morning,secondary,No,No,Yes,Yes,No
8704,John,Hughes ,27,JohnHughes @gmail.com,morning,morning,university,No,No,Yes,Yes,No
8705,George,Robinson ,25,GeorgeRobinson @gmail.com,night,morning,university,No,No,Yes,Yes,No
8706,John,Davies ,28,JohnDavies @gmail.com,both of them,morning,secondary,No,No,No,No,No
8707,Marie,Lee ,33,MarieLee @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,Yes
8708,Marie,Walker ,31,MarieWalker @gmail.com,morning,morning,university,Yes,No,No,No,No
8709,Mario,Evans ,19,MarioEvans @gmail.com,night,night,university,No,No,No,No,Yes
8710,Antonio,Thompson ,22,AntonioThompson @gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
8711,Luna,Bush,19,LunaBush@gmail.com,both of them,morning,university,Yes,Yes,No,Yes,No
8712,LouisaLoren,Roberts ,20,LouisaLorenRoberts @gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,No
8713,Miguel,Thomas ,19,MiguelThomas @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
8714,Michael,Brown,28,MichaelBrown@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
8715,Maria,Williams,33,MariaWilliams@gmail.com,both of them,morning,university,No,No,No,Yes,Yes
8716,LouisaLoren,Bush,31,LouisaLorenBush@gmail.com,morning,morning,university,No,No,Yes,No,No
8717,Derek,Walker ,20,DerekWalker @gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,No
8718,Nick,Evans ,19,NickEvans @gmail.com,night,morning,university,No,Yes,Yes,No,No
8719,Josephine,Brown,24,JosephineBrown@gmail.com,both of them,morning,university,No,No,Yes,Yes,No
8720,Nick,Wright,20,NickWright@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
8721,Lucas,Davies ,34,LucasDavies @gmail.com,morning,morning,university,Yes,No,Yes,No,No
8722,LouisaLoren,Wright,33,LouisaLorenWright@gmail.com,night,night,university,No,Yes,No,No,No
8723,Maria,Robinson ,29,MariaRobinson @gmail.com,both of them,morning,university,Yes,Yes,No,Yes,Yes
8724,Anthony,Robinson ,18,AnthonyRobinson @gmail.com,both of them,night,secondary,Yes,No,No,No,Yes
8725,Luna,Thomas ,18,LunaThomas @gmail.com,both of them,night,university,No,Yes,No,No,No
8726,Antonio,Lee ,28,AntonioLee @gmail.com,night,morning,secondary,No,No,Yes,No,No
8727,John,Brown,25,JohnBrown@gmail.com,both of them,morning,university,Yes,No,No,No,No
8728,Nick,White,23,NickWhite@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
8729,Luna,Wright,28,LunaWright@gmail.com,night,night,secondary,No,No,Yes,Yes,No
8730,Nick,Davies ,18,NickDavies @gmail.com,night,night,secondary,No,No,No,No,No
8731,Luna,Brown,18,LunaBrown@gmail.com,night,night,secondary,Yes,Yes,Yes,No,No
8732,Derek,Roberts ,31,DerekRoberts @gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
8733,George,Evans ,22,GeorgeEvans @gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,Yes
8734,Anthony,Williams,33,AnthonyWilliams@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,No
8735,Anthony,Jones,23,AnthonyJones@gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
8736,Anthony,Brown,21,AnthonyBrown@gmail.com,night,night,university,No,No,No,No,No
8737,Antonio,Smith,20,AntonioSmith@gmail.com,morning,night,university,Yes,No,Yes,No,No
8738,Derek,Evans ,34,DerekEvans @gmail.com,both of them,night,secondary,No,Yes,No,No,No
8739,Michael,Williams,34,MichaelWilliams@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
8740,Maria,White,23,MariaWhite@gmail.com,night,night,university,Yes,Yes,Yes,No,No
8741,Nick,White,34,NickWhite@gmail.com,both of them,night,university,Yes,No,Yes,Yes,No
8742,Miguel,Jones,34,MiguelJones@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
8743,Albert,Edwards ,20,AlbertEdwards @gmail.com,morning,night,university,No,Yes,Yes,No,No
8744,John,Evans ,31,JohnEvans @gmail.com,morning,morning,university,No,No,Yes,No,No
8745,Albert,Taylor,21,AlbertTaylor@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
8746,John,Lee ,34,JohnLee @gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
8747,Albert,Williams,24,AlbertWilliams@gmail.com,night,night,university,Yes,Yes,Yes,No,No
8748,Lucas,Edwards ,24,LucasEdwards @gmail.com,both of them,night,secondary,No,Yes,No,No,Yes
8749,Albert,Evans ,24,AlbertEvans @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,No
8750,LouisaLoren,Wright,21,LouisaLorenWright@gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
8751,Miguel,Wright,30,MiguelWright@gmail.com,both of them,night,university,No,Yes,No,Yes,Yes
8752,Miguel,Hughes ,21,MiguelHughes @gmail.com,both of them,night,university,No,Yes,Yes,Yes,No
8753,Jorge,Hughes ,27,JorgeHughes @gmail.com,both of them,morning,secondary,No,No,Yes,No,No
8754,Maria,Williams,32,MariaWilliams@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
8755,Mario,Thomas ,28,MarioThomas @gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
8756,Josephine,Evans ,24,JosephineEvans @gmail.com,morning,night,secondary,No,Yes,No,No,Yes
8757,George,Hughes ,33,GeorgeHughes @gmail.com,both of them,night,university,No,Yes,No,Yes,No
8758,Jorge,Hughes ,32,JorgeHughes @gmail.com,night,night,university,No,Yes,No,No,Yes
8759,LouisaLoren,Williams,33,LouisaLorenWilliams@gmail.com,morning,night,university,Yes,No,No,No,No
8760,Albert,Johnson,32,AlbertJohnson@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,No
8761,Albert,Smith,29,AlbertSmith@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,Yes
8762,Marie,Taylor,33,MarieTaylor@gmail.com,morning,night,secondary,Yes,No,Yes,No,No
8763,Mario,Lee ,33,MarioLee @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
8764,Michael,Lee ,33,MichaelLee @gmail.com,night,night,secondary,No,No,Yes,No,Yes
8765,Nick,Bush,20,NickBush@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
8766,Maria,Edwards ,24,MariaEdwards @gmail.com,both of them,morning,secondary,No,No,Yes,Yes,No
8767,Miguel,Walker ,29,MiguelWalker @gmail.com,both of them,night,secondary,No,Yes,No,No,Yes
8768,Lucas,Taylor,29,LucasTaylor@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
8769,Luna,Thompson ,18,LunaThompson @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
8770,Jorge,Evans ,26,JorgeEvans @gmail.com,both of them,morning,university,No,Yes,Yes,No,Yes
8771,George,Lee ,27,GeorgeLee @gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,Yes
8772,Anthony,Thompson ,33,AnthonyThompson @gmail.com,night,night,secondary,No,No,Yes,No,Yes
8773,Maria,Robinson ,19,MariaRobinson @gmail.com,both of them,night,secondary,No,No,Yes,Yes,Yes
8774,Luna,Johnson,19,LunaJohnson@gmail.com,night,morning,university,No,Yes,No,Yes,Yes
8775,Maria,Thomas ,22,MariaThomas @gmail.com,night,night,university,Yes,Yes,No,No,Yes
8776,Marie,Bush,22,MarieBush@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
8777,Josephine,Wright,24,JosephineWright@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
8778,Marie,Evans ,19,MarieEvans @gmail.com,night,night,secondary,No,No,Yes,Yes,No
8779,Maria,Johnson,22,MariaJohnson@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
8780,Luna,Johnson,31,LunaJohnson@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
8781,Jorge,Taylor,32,JorgeTaylor@gmail.com,both of them,night,university,No,No,Yes,No,Yes
8782,Antonio,Davies ,19,AntonioDavies @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
8783,Nick,White,27,NickWhite@gmail.com,morning,night,university,Yes,No,Yes,Yes,No
8784,Anthony,Brown,31,AnthonyBrown@gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
8785,Lucas,Bush,21,LucasBush@gmail.com,morning,night,university,Yes,No,Yes,Yes,No
8786,Mario,Davies ,32,MarioDavies @gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,No
8787,George,Williams,22,GeorgeWilliams@gmail.com,both of them,night,secondary,No,No,Yes,No,No
8788,Jorge,Evans ,33,JorgeEvans @gmail.com,morning,morning,university,Yes,No,No,Yes,No
8789,Nick,Roberts ,27,NickRoberts @gmail.com,both of them,morning,university,Yes,Yes,No,No,No
8790,LouisaLoren,Taylor,28,LouisaLorenTaylor@gmail.com,morning,morning,university,Yes,No,No,Yes,No
8791,Albert,Davies ,34,AlbertDavies @gmail.com,night,morning,university,No,Yes,No,Yes,No
8792,Josephine,Bush,18,JosephineBush@gmail.com,both of them,night,university,No,No,Yes,Yes,No
8793,Lucas,Hughes ,21,LucasHughes @gmail.com,morning,night,university,Yes,No,No,Yes,No
8794,John,Taylor,25,JohnTaylor@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
8795,Michael,White,32,MichaelWhite@gmail.com,night,night,secondary,Yes,No,Yes,No,No
8796,George,Evans ,25,GeorgeEvans @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
8797,Antonio,Smith,28,AntonioSmith@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
8798,Lucas,Williams,28,LucasWilliams@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
8799,Mario,Edwards ,24,MarioEdwards @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8800,LouisaLoren,Johnson,31,LouisaLorenJohnson@gmail.com,night,night,university,No,Yes,No,No,Yes
8801,Albert,Bush,30,AlbertBush@gmail.com,both of them,morning,secondary,No,No,Yes,No,No
8802,George,White,23,GeorgeWhite@gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,Yes
8803,LouisaLoren,Williams,21,LouisaLorenWilliams@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
8804,Michael,Thompson ,26,MichaelThompson @gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,Yes
8805,Josephine,Evans ,30,JosephineEvans @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
8806,Mario,Evans ,19,MarioEvans @gmail.com,both of them,morning,university,No,Yes,No,Yes,No
8807,Josephine,Johnson,33,JosephineJohnson@gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
8808,LouisaLoren,Wright,31,LouisaLorenWright@gmail.com,morning,morning,secondary,Yes,No,No,No,No
8809,Antonio,Thomas ,22,AntonioThomas @gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
8810,Miguel,Brown,22,MiguelBrown@gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
8811,Albert,Williams,21,AlbertWilliams@gmail.com,both of them,night,secondary,No,No,Yes,No,No
8812,Josephine,Smith,21,JosephineSmith@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
8813,Jorge,Johnson,21,JorgeJohnson@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
8814,Maria,Jones,27,MariaJones@gmail.com,both of them,night,secondary,Yes,No,No,No,Yes
8815,Derek,Edwards ,30,DerekEdwards @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
8816,John,Thomas ,21,JohnThomas @gmail.com,morning,morning,university,No,No,Yes,Yes,No
8817,Jorge,Taylor,18,JorgeTaylor@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
8818,Albert,Taylor,18,AlbertTaylor@gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
8819,Josephine,Williams,30,JosephineWilliams@gmail.com,morning,night,university,No,Yes,Yes,No,Yes
8820,Mario,White,18,MarioWhite@gmail.com,both of them,night,secondary,Yes,No,Yes,No,No
8821,Derek,Lee ,33,DerekLee @gmail.com,both of them,night,university,No,Yes,No,Yes,Yes
8822,Antonio,Williams,34,AntonioWilliams@gmail.com,night,morning,secondary,Yes,No,No,Yes,No
8823,Michael,Wright,30,MichaelWright@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
8824,LouisaLoren,Roberts ,32,LouisaLorenRoberts @gmail.com,both of them,night,secondary,Yes,No,Yes,No,No
8825,Nick,Jones,20,NickJones@gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
8826,John,Robinson ,34,JohnRobinson @gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
8827,Jorge,White,27,JorgeWhite@gmail.com,both of them,morning,secondary,No,No,Yes,Yes,Yes
8828,Luna,White,33,LunaWhite@gmail.com,morning,morning,university,No,No,No,Yes,No
8829,Albert,Brown,27,AlbertBrown@gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
8830,Miguel,Brown,33,MiguelBrown@gmail.com,morning,morning,university,No,No,Yes,Yes,No
8831,Albert,Taylor,29,AlbertTaylor@gmail.com,morning,night,university,No,Yes,Yes,No,No
8832,Antonio,Wright,32,AntonioWright@gmail.com,both of them,night,secondary,No,Yes,Yes,Yes,No
8833,Marie,Robinson ,33,MarieRobinson @gmail.com,morning,night,university,No,No,No,No,No
8834,Jorge,Williams,26,JorgeWilliams@gmail.com,morning,night,university,No,Yes,Yes,No,No
8835,Miguel,Evans ,28,MiguelEvans @gmail.com,night,night,university,Yes,No,No,No,Yes
8836,Marie,Lee ,18,MarieLee @gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
8837,John,Roberts ,29,JohnRoberts @gmail.com,night,morning,secondary,No,Yes,No,No,Yes
8838,Nick,Bush,20,NickBush@gmail.com,both of them,night,secondary,No,Yes,No,No,Yes
8839,Miguel,White,25,MiguelWhite@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8840,Miguel,Wright,21,MiguelWright@gmail.com,both of them,morning,university,Yes,Yes,No,Yes,No
8841,George,Wright,30,GeorgeWright@gmail.com,morning,night,university,No,No,No,No,No
8842,John,Edwards ,27,JohnEdwards @gmail.com,morning,night,university,No,Yes,No,Yes,No
8843,LouisaLoren,Lee ,27,LouisaLorenLee @gmail.com,both of them,morning,university,Yes,Yes,Yes,No,No
8844,Miguel,Williams,20,MiguelWilliams@gmail.com,night,morning,university,No,Yes,No,Yes,No
8845,Mario,Hughes ,25,MarioHughes @gmail.com,night,night,university,No,Yes,Yes,Yes,No
8846,Albert,Edwards ,25,AlbertEdwards @gmail.com,morning,night,secondary,No,No,Yes,No,No
8847,Albert,White,34,AlbertWhite@gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
8848,Josephine,Davies ,34,JosephineDavies @gmail.com,morning,night,secondary,Yes,Yes,No,No,No
8849,Albert,Thompson ,19,AlbertThompson @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
8850,Josephine,Walker ,27,JosephineWalker @gmail.com,both of them,morning,university,Yes,Yes,No,Yes,No
8851,Marie,White,31,MarieWhite@gmail.com,night,morning,university,No,Yes,Yes,No,No
8852,Josephine,Williams,25,JosephineWilliams@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
8853,Nick,Williams,28,NickWilliams@gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
8854,Nick,Lee ,33,NickLee @gmail.com,both of them,morning,university,No,No,Yes,No,No
8855,Derek,Evans ,27,DerekEvans @gmail.com,morning,morning,university,Yes,No,Yes,No,No
8856,Marie,Brown,20,MarieBrown@gmail.com,morning,morning,university,No,No,Yes,No,No
8857,Antonio,Jones,29,AntonioJones@gmail.com,morning,night,secondary,Yes,Yes,Yes,Yes,Yes
8858,Miguel,Hughes ,28,MiguelHughes @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
8859,Antonio,Bush,25,AntonioBush@gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
8860,Nick,Thomas ,29,NickThomas @gmail.com,night,night,university,No,No,No,Yes,Yes
8861,Josephine,Bush,33,JosephineBush@gmail.com,both of them,night,university,Yes,No,No,Yes,Yes
8862,Luna,Brown,32,LunaBrown@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
8863,Mario,Walker ,28,MarioWalker @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
8864,Miguel,Williams,21,MiguelWilliams@gmail.com,morning,morning,university,No,Yes,Yes,No,No
8865,Marie,Jones,30,MarieJones@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
8866,LouisaLoren,White,30,LouisaLorenWhite@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,No
8867,Derek,Roberts ,20,DerekRoberts @gmail.com,morning,night,secondary,No,Yes,Yes,No,Yes
8868,George,Brown,26,GeorgeBrown@gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
8869,Maria,Williams,33,MariaWilliams@gmail.com,both of them,morning,university,Yes,Yes,No,No,No
8870,Maria,Evans ,21,MariaEvans @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8871,Nick,Brown,23,NickBrown@gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
8872,Michael,Wright,23,MichaelWright@gmail.com,night,morning,secondary,No,Yes,No,No,No
8873,Michael,Johnson,19,MichaelJohnson@gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
8874,Miguel,Johnson,30,MiguelJohnson@gmail.com,both of them,night,university,No,Yes,Yes,No,Yes
8875,Luna,Evans ,27,LunaEvans @gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
8876,Lucas,Johnson,32,LucasJohnson@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
8877,Marie,Smith,19,MarieSmith@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,Yes
8878,George,Edwards ,18,GeorgeEdwards @gmail.com,night,night,secondary,No,No,Yes,No,No
8879,Derek,Williams,34,DerekWilliams@gmail.com,both of them,morning,university,No,Yes,Yes,Yes,No
8880,Marie,Edwards ,24,MarieEdwards @gmail.com,night,night,secondary,No,No,No,Yes,Yes
8881,Jorge,Williams,26,JorgeWilliams@gmail.com,morning,night,university,Yes,No,No,No,Yes
8882,Nick,Thomas ,18,NickThomas @gmail.com,both of them,morning,secondary,No,Yes,No,No,No
8883,Jorge,Walker ,20,JorgeWalker @gmail.com,both of them,morning,university,Yes,No,Yes,Yes,Yes
8884,LouisaLoren,Lee ,20,LouisaLorenLee @gmail.com,morning,night,secondary,No,Yes,Yes,No,No
8885,Jorge,Smith,34,JorgeSmith@gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
8886,Antonio,Roberts ,26,AntonioRoberts @gmail.com,morning,night,university,No,No,No,No,Yes
8887,Michael,Bush,24,MichaelBush@gmail.com,morning,night,university,Yes,Yes,No,No,No
8888,John,Evans ,26,JohnEvans @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
8889,Mario,Johnson,29,MarioJohnson@gmail.com,night,morning,university,Yes,No,Yes,No,Yes
8890,Lucas,Williams,34,LucasWilliams@gmail.com,night,night,secondary,No,No,Yes,Yes,No
8891,Anthony,Smith,18,AnthonySmith@gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
8892,Miguel,Williams,21,MiguelWilliams@gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,Yes
8893,Josephine,White,25,JosephineWhite@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,No
8894,John,Edwards ,29,JohnEdwards @gmail.com,night,night,secondary,Yes,No,Yes,No,No
8895,Michael,Robinson ,32,MichaelRobinson @gmail.com,both of them,night,university,Yes,No,No,No,Yes
8896,Derek,Edwards ,26,DerekEdwards @gmail.com,night,morning,university,No,No,No,Yes,No
8897,Miguel,Robinson ,30,MiguelRobinson @gmail.com,night,morning,university,Yes,No,Yes,No,Yes
8898,Albert,Edwards ,33,AlbertEdwards @gmail.com,morning,night,university,Yes,No,No,Yes,No
8899,Antonio,Edwards ,28,AntonioEdwards @gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
8900,Marie,Thomas ,22,MarieThomas @gmail.com,morning,night,university,No,No,No,No,Yes
8901,LouisaLoren,Wright,24,LouisaLorenWright@gmail.com,both of them,morning,secondary,No,No,No,No,Yes
8902,Antonio,Robinson ,29,AntonioRobinson @gmail.com,both of them,night,secondary,No,Yes,No,Yes,No
8903,John,Thomas ,31,JohnThomas @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
8904,Anthony,White,26,AnthonyWhite@gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
8905,Maria,White,19,MariaWhite@gmail.com,morning,night,university,No,No,Yes,Yes,No
8906,Josephine,Thomas ,21,JosephineThomas @gmail.com,night,night,university,Yes,No,Yes,No,Yes
8907,Nick,Williams,28,NickWilliams@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
8908,Michael,Smith,33,MichaelSmith@gmail.com,morning,night,university,Yes,No,Yes,No,No
8909,John,Robinson ,31,JohnRobinson @gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
8910,Lucas,Johnson,23,LucasJohnson@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
8911,Miguel,White,19,MiguelWhite@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
8912,Jorge,Brown,22,JorgeBrown@gmail.com,both of them,night,secondary,Yes,No,No,No,No
8913,Marie,Smith,20,MarieSmith@gmail.com,night,night,university,Yes,No,No,No,No
8914,Jorge,Roberts ,18,JorgeRoberts @gmail.com,both of them,night,university,Yes,No,No,Yes,Yes
8915,LouisaLoren,Bush,22,LouisaLorenBush@gmail.com,morning,morning,university,Yes,No,Yes,No,No
8916,Marie,White,27,MarieWhite@gmail.com,night,night,secondary,No,No,No,No,Yes
8917,Jorge,Williams,26,JorgeWilliams@gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
8918,Luna,Bush,25,LunaBush@gmail.com,night,night,university,No,No,No,Yes,No
8919,George,Brown,25,GeorgeBrown@gmail.com,both of them,night,university,No,No,Yes,No,No
8920,Maria,Taylor,19,MariaTaylor@gmail.com,both of them,night,university,No,No,Yes,Yes,No
8921,Maria,Jones,19,MariaJones@gmail.com,both of them,night,university,Yes,No,No,No,No
8922,Maria,Evans ,27,MariaEvans @gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
8923,Mario,Taylor,29,MarioTaylor@gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,No
8924,Marie,Jones,23,MarieJones@gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
8925,Michael,Thompson ,33,MichaelThompson @gmail.com,both of them,night,university,No,Yes,No,Yes,No
8926,LouisaLoren,Walker ,26,LouisaLorenWalker @gmail.com,both of them,night,university,No,No,No,No,Yes
8927,Lucas,Thomas ,31,LucasThomas @gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
8928,Luna,Johnson,20,LunaJohnson@gmail.com,both of them,morning,secondary,No,No,No,No,Yes
8929,Mario,Davies ,24,MarioDavies @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
8930,Marie,Johnson,32,MarieJohnson@gmail.com,morning,night,secondary,No,No,Yes,No,Yes
8931,Mario,Taylor,32,MarioTaylor@gmail.com,both of them,morning,secondary,Yes,Yes,Yes,Yes,No
8932,Albert,Walker ,30,AlbertWalker @gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
8933,Albert,Davies ,22,AlbertDavies @gmail.com,morning,night,secondary,No,Yes,No,No,Yes
8934,Luna,Lee ,25,LunaLee @gmail.com,both of them,morning,secondary,Yes,Yes,No,No,No
8935,Luna,Jones,26,LunaJones@gmail.com,both of them,morning,university,Yes,No,No,Yes,No
8936,Luna,White,28,LunaWhite@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
8937,Luna,Williams,28,LunaWilliams@gmail.com,both of them,morning,secondary,No,Yes,Yes,No,Yes
8938,Luna,Robinson ,33,LunaRobinson @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
8939,Maria,Hughes ,33,MariaHughes @gmail.com,morning,morning,secondary,No,No,No,No,Yes
8940,Anthony,Brown,28,AnthonyBrown@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
8941,Antonio,Smith,29,AntonioSmith@gmail.com,both of them,night,university,Yes,No,Yes,No,No
8942,Luna,Davies ,18,LunaDavies @gmail.com,night,night,university,Yes,No,No,Yes,Yes
8943,LouisaLoren,White,30,LouisaLorenWhite@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
8944,Nick,Thomas ,29,NickThomas @gmail.com,morning,night,secondary,No,No,Yes,Yes,No
8945,Albert,Roberts ,26,AlbertRoberts @gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
8946,Anthony,Walker ,32,AnthonyWalker @gmail.com,morning,morning,secondary,Yes,No,No,Yes,No
8947,Josephine,Williams,27,JosephineWilliams@gmail.com,both of them,morning,secondary,No,No,Yes,Yes,No
8948,John,Evans ,33,JohnEvans @gmail.com,both of them,morning,secondary,Yes,Yes,No,No,No
8949,Mario,Edwards ,29,MarioEdwards @gmail.com,both of them,night,secondary,No,Yes,Yes,No,Yes
8950,Nick,Lee ,29,NickLee @gmail.com,night,night,university,No,No,No,Yes,No
8951,George,Lee ,29,GeorgeLee @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
8952,Antonio,Wright,18,AntonioWright@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,Yes
8953,Michael,Thomas ,25,MichaelThomas @gmail.com,morning,night,university,Yes,No,Yes,No,No
8954,Mario,Thompson ,30,MarioThompson @gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,Yes
8955,LouisaLoren,Robinson ,19,LouisaLorenRobinson @gmail.com,night,night,university,No,Yes,No,Yes,Yes
8956,Marie,Bush,31,MarieBush@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
8957,John,Jones,34,JohnJones@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
8958,Nick,Thompson ,20,NickThompson @gmail.com,both of them,morning,university,No,Yes,Yes,No,Yes
8959,John,White,25,JohnWhite@gmail.com,both of them,night,university,No,Yes,No,No,Yes
8960,Jorge,Williams,27,JorgeWilliams@gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
8961,Maria,Edwards ,19,MariaEdwards @gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
8962,Mario,Williams,19,MarioWilliams@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
8963,Luna,Taylor,26,LunaTaylor@gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,No
8964,Nick,Thomas ,18,NickThomas @gmail.com,morning,morning,university,No,Yes,No,No,No
